row_id,model_a,model_b,human_pref,judge_pref,scores_a,scores_b,meta_lang
sample-0724,claude-3-5-sonnet-20240620,llama-3-70b-instruct,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 4.0, 'helpfulness': 6.5, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}",id
sample-0725,gemma-2-27b-it,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 9.0, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0726,llama-3-70b-instruct,gemma-2-2b-it,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 4.0, 'factuality': 1.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 4.0, 'factuality': 1.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0727,phi-3-mini-4k-instruct-june-2024,gemma-2-9b-it,0.5,1.0,"{'adherence': 3.0, 'helpfulness': 1.5, 'factuality': 1.0, 'completeness': 3.0, 'clarity': 3.5, 'fluency': 4.5}","{'adherence': 7.0, 'helpfulness': 5.5, 'factuality': 3.5, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0728,gemma-2-27b-it,phi-3-small-8k-instruct,1.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 6.0, 'completeness': 7.5, 'clarity': 7.5, 'fluency': 8.0}",en
sample-0729,gemma-2-2b-it,claude-3-opus-20240229,0.5,1.0,"{'adherence': 4.0, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 8.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 9.5, 'clarity': 9.5, 'fluency': 9.5}",en
sample-0730,gemma-2-2b-it,gpt-3.5-turbo-0125,1.0,0.5,"{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 1.0, 'fluency': 1.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 9.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0731,gemini-1.5-pro-api-0514,phi-3-small-8k-instruct,1.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.5, 'helpfulness': 7.5, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.5}",en
sample-0732,phi-3-small-8k-instruct,claude-3-5-sonnet-20240620,1.0,1.0,"{'adherence': 6.0, 'helpfulness': 4.0, 'factuality': 3.0, 'completeness': 6.5, 'clarity': 7.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0733,gemma-2-27b-it,phi-3-mini-4k-instruct-june-2024,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 5.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 8.0, 'clarity': 2.0, 'fluency': 1.0}",en
sample-0734,llama-3-70b-instruct,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 3.5, 'helpfulness': 2.0, 'factuality': 1.0, 'completeness': 3.0, 'clarity': 2.5, 'fluency': 2.0}",ru
sample-0735,phi-3-small-8k-instruct,gemma-2-9b-it,1.0,0.5,"{'adherence': 10.0, 'helpfulness': 7.0, 'factuality': 7.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 9.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",zh
sample-0736,gemma-2-2b-it,llama-3-8b-instruct,1.0,1.0,"{'adherence': 9.0, 'helpfulness': 6.0, 'factuality': 3.5, 'completeness': 7.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0737,gpt-4o-2024-05-13,gpt-3.5-turbo-0125,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",macedonian
sample-0738,llama-3-8b-instruct,gpt-4o-2024-05-13,0.0,1.0,"{'adherence': 4.5, 'helpfulness': 6.0, 'factuality': 7.0, 'completeness': 6.0, 'clarity': 6.5, 'fluency': 7.0}","{'adherence': 9.0, 'helpfulness': 8.5, 'factuality': 8.5, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}",fa
sample-0739,claude-3-opus-20240229,gemma-2-2b-it,0.0,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 5.0, 'helpfulness': 6.0, 'factuality': 8.0, 'completeness': 5.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0740,phi-3-small-8k-instruct,llama-3-70b-instruct,0.0,1.0,"{'adherence': 8.0, 'helpfulness': 5.5, 'factuality': 4.0, 'completeness': 7.0, 'clarity': 7.0, 'fluency': 7.5}","{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 6.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",zh
sample-0741,gemma-2-2b-it,mixtral-8x7b-instruct-v0.1,1.0,0.5,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0742,gemini-1.5-pro-api-0514,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 6.5, 'helpfulness': 7.0, 'factuality': 4.5, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 3.0, 'helpfulness': 2.0, 'factuality': 5.5, 'completeness': 4.0, 'clarity': 7.5, 'fluency': 7.0}",en
sample-0743,gemma-2-2b-it,gemma-2-27b-it,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 8.0, 'fluency': 9.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0744,phi-3-mini-4k-instruct-june-2024,gemini-1.5-pro-api-0514,1.0,1.0,"{'adherence': 1.5, 'helpfulness': 1.0, 'factuality': 3.0, 'completeness': 1.0, 'clarity': 4.0, 'fluency': 5.5}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",ko
sample-0745,gpt-4o-2024-05-13,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 8.5, 'completeness': 9.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 6.5, 'helpfulness': 7.5, 'factuality': 8.5, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0746,gemma-2-9b-it,claude-3-haiku-20240307,1.0,1.0,"{'adherence': 9.5, 'helpfulness': 7.5, 'factuality': 9.5, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0747,gemini-1.5-pro-api-0514,mixtral-8x7b-instruct-v0.1,0.5,0.0,"{'adherence': 10.0, 'helpfulness': 8.5, 'factuality': 9.0, 'completeness': 8.5, 'clarity': 9.5, 'fluency': 9.0}","{'adherence': 10.0, 'helpfulness': 8.5, 'factuality': 6.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0748,gemini-1.5-pro-api-0514,phi-3-small-8k-instruct,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",unknown
sample-0749,gpt-3.5-turbo-0125,claude-3-5-sonnet-20240620,0.5,1.0,"{'adherence': 7.5, 'helpfulness': 6.5, 'factuality': 8.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 7.5}","{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",ru
sample-0750,gpt-4o-2024-05-13,gpt-3.5-turbo-0125,0.5,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 7.5, 'helpfulness': 6.5, 'factuality': 7.0, 'completeness': 5.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0751,gpt-4o-2024-05-13,llama-3-8b-instruct,0.5,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 4.0, 'helpfulness': 7.0, 'factuality': 7.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 7.0}",de
sample-0752,claude-3-5-sonnet-20240620,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.5, 'factuality': 9.0, 'completeness': 9.5, 'clarity': 9.5, 'fluency': 9.0}","{'adherence': 8.5, 'helpfulness': 7.0, 'factuality': 8.5, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 8.0}",ru
sample-0753,phi-3-small-8k-instruct,gemma-2-9b-it,0.5,0.5,"{'adherence': 7.5, 'helpfulness': 4.0, 'factuality': 3.5, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 7.5}","{'adherence': 5.0, 'helpfulness': 5.0, 'factuality': 3.5, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0754,claude-3-haiku-20240307,mixtral-8x7b-instruct-v0.1,0.0,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 8.5}","{'adherence': 5.5, 'helpfulness': 5.5, 'factuality': 10.0, 'completeness': 5.5, 'clarity': 9.5, 'fluency': 9.0}",fr
sample-0755,claude-3-5-sonnet-20240620,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 8.5, 'fluency': 9.0}",en
sample-0756,claude-3-haiku-20240307,llama-3-70b-instruct,0.0,0.0,"{'adherence': 5.0, 'helpfulness': 5.0, 'factuality': 4.0, 'completeness': 7.0, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 4.0, 'helpfulness': 4.0, 'factuality': 3.0, 'completeness': 6.5, 'clarity': 7.0, 'fluency': 7.0}",en
sample-0757,phi-3-mini-4k-instruct-june-2024,gpt-4o-2024-05-13,1.0,1.0,"{'adherence': 5.0, 'helpfulness': 4.5, 'factuality': 7.5, 'completeness': 4.0, 'clarity': 7.0, 'fluency': 7.0}","{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 6.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 8.5}",en
sample-0758,gemma-2-27b-it,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.5, 'factuality': 9.5, 'completeness': 9.5, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 2.5, 'completeness': 1.0, 'clarity': 5.5, 'fluency': 7.0}",ja
sample-0759,gpt-3.5-turbo-0125,claude-3-5-sonnet-20240620,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0760,gemma-2-27b-it,mixtral-8x7b-instruct-v0.1,0.5,0.0,"{'adherence': 6.0, 'helpfulness': 6.5, 'factuality': 6.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.5}","{'adherence': 5.0, 'helpfulness': 4.5, 'factuality': 5.0, 'completeness': 5.5, 'clarity': 5.5, 'fluency': 3.5}",ru
sample-0761,mixtral-8x7b-instruct-v0.1,gpt-4o-2024-05-13,0.5,1.0,"{'adherence': 5.5, 'helpfulness': 5.0, 'factuality': 6.5, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 6.0, 'helpfulness': 6.0, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0762,gpt-3.5-turbo-0125,llama-3-70b-instruct,0.0,0.5,"{'adherence': 8.5, 'helpfulness': 7.0, 'factuality': 9.5, 'completeness': 7.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 6.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0763,gemma-2-9b-it,llama-3-8b-instruct,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.5, 'factuality': 9.5, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 5.0, 'helpfulness': 2.5, 'factuality': 1.5, 'completeness': 5.0, 'clarity': 7.5, 'fluency': 8.0}",en
sample-0764,gemma-2-27b-it,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 7.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 8.5}","{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 7.0, 'fluency': 8.0}",en
sample-0765,llama-3-70b-instruct,llama-3-8b-instruct,1.0,0.0,"{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 6.5, 'completeness': 5.5, 'clarity': 8.0, 'fluency': 8.5}","{'adherence': 7.0, 'helpfulness': 5.0, 'factuality': 2.5, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 7.5}",en
sample-0766,mixtral-8x7b-instruct-v0.1,gemma-2-9b-it,1.0,0.5,"{'adherence': 8.0, 'helpfulness': 9.0, 'factuality': 7.0, 'completeness': 9.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 5.0, 'helpfulness': 4.0, 'factuality': 8.0, 'completeness': 3.0, 'clarity': 7.0, 'fluency': 7.0}",en
sample-0767,gpt-3.5-turbo-0125,gemma-2-9b-it,1.0,1.0,"{'adherence': 6.5, 'helpfulness': 5.5, 'factuality': 9.0, 'completeness': 6.0, 'clarity': 7.0, 'fluency': 7.5}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",fr
sample-0768,mixtral-8x7b-instruct-v0.1,gemma-2-9b-it,1.0,1.0,"{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 7.0, 'fluency': 7.0}","{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 8.0}",en
sample-0769,mixtral-8x7b-instruct-v0.1,llama-3-70b-instruct,0.5,0.5,"{'adherence': 2.0, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 3.0, 'clarity': 7.0, 'fluency': 7.0}","{'adherence': 4.0, 'helpfulness': 5.0, 'factuality': 7.0, 'completeness': 5.0, 'clarity': 8.0, 'fluency': 8.0}",ru
sample-0770,gemma-2-2b-it,mixtral-8x7b-instruct-v0.1,0.5,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 8.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 9.5, 'fluency': 9.0}",unknown
sample-0771,gemma-2-9b-it,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 5.5, 'helpfulness': 6.0, 'factuality': 10.0, 'completeness': 5.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 1.0, 'helpfulness': 1.5, 'factuality': 8.5, 'completeness': 1.0, 'clarity': 8.0, 'fluency': 8.0}",fr
sample-0772,phi-3-mini-4k-instruct-june-2024,llama-3-70b-instruct,0.5,0.5,"{'adherence': 4.0, 'helpfulness': 4.0, 'factuality': 5.0, 'completeness': 3.0, 'clarity': 5.0, 'fluency': 6.0}","{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 7.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0773,phi-3-mini-4k-instruct-june-2024,phi-3-small-8k-instruct,0.5,0.5,"{'adherence': 3.5, 'helpfulness': 2.5, 'factuality': 3.5, 'completeness': 4.0, 'clarity': 3.0, 'fluency': 4.0}","{'adherence': 3.5, 'helpfulness': 2.5, 'factuality': 5.0, 'completeness': 2.5, 'clarity': 3.5, 'fluency': 4.5}",ko
sample-0774,gpt-3.5-turbo-0125,gemini-1.5-pro-api-0514,0.5,1.0,"{'adherence': 7.5, 'helpfulness': 7.0, 'factuality': 9.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 9.0}",en
sample-0775,phi-3-small-8k-instruct,claude-3-5-sonnet-20240620,0.5,1.0,"{'adherence': 6.0, 'helpfulness': 6.5, 'factuality': 6.5, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.0}","{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 7.5, 'fluency': 8.0}",en
sample-0776,claude-3-5-sonnet-20240620,gemma-2-2b-it,0.0,0.5,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 6.0, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 8.0}",ja
sample-0777,claude-3-opus-20240229,gpt-3.5-turbo-0125,0.0,0.5,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 9.5, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 9.5, 'clarity': 10.0, 'fluency': 10.0}",swahili
sample-0778,claude-3-5-sonnet-20240620,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 2.5, 'helpfulness': 2.5, 'factuality': 2.0, 'completeness': 3.5, 'clarity': 7.5, 'fluency': 8.0}",en
sample-0779,llama-3-70b-instruct,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.5, 'factuality': 7.5, 'completeness': 9.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.5, 'helpfulness': 6.5, 'factuality': 8.5, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0780,claude-3-haiku-20240307,gemma-2-27b-it,1.0,1.0,"{'adherence': 7.5, 'helpfulness': 3.5, 'factuality': 2.0, 'completeness': 5.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 8.0, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0781,gpt-4o-2024-05-13,llama-3-8b-instruct,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 8.5}","{'adherence': 7.5, 'helpfulness': 4.0, 'factuality': 2.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0782,gemma-2-9b-it,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 10.0, 'helpfulness': 8.5, 'factuality': 8.5, 'completeness': 8.5, 'clarity': 9.5, 'fluency': 9.5}",en
sample-0783,phi-3-small-8k-instruct,gemma-2-9b-it,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",unknown
sample-0784,llama-3-70b-instruct,gpt-3.5-turbo-0125,0.0,0.5,"{'adherence': 5.0, 'helpfulness': 8.0, 'factuality': 8.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.5, 'helpfulness': 6.0, 'factuality': 7.5, 'completeness': 5.5, 'clarity': 7.5, 'fluency': 8.0}",en
sample-0785,gpt-3.5-turbo-0125,llama-3-70b-instruct,0.5,1.0,"{'adherence': 7.0, 'helpfulness': 6.5, 'factuality': 6.5, 'completeness': 7.0, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 8.0, 'completeness': 8.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0786,gemma-2-2b-it,gemini-1.5-pro-api-0514,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 8.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 9.0}",ja
sample-0787,gpt-3.5-turbo-0125,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 7.5, 'helpfulness': 7.5, 'factuality': 8.5, 'completeness': 7.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 5.5, 'helpfulness': 3.0, 'factuality': 7.5, 'completeness': 2.5, 'clarity': 7.5, 'fluency': 7.0}",en
sample-0788,phi-3-mini-4k-instruct-june-2024,mixtral-8x7b-instruct-v0.1,1.0,0.0,"{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 8.5, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 8.5}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 8.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0789,gemma-2-9b-it,phi-3-mini-4k-instruct-june-2024,0.5,0.0,"{'adherence': 7.5, 'helpfulness': 8.0, 'factuality': 8.5, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 2.5, 'helpfulness': 3.5, 'factuality': 3.0, 'completeness': 2.5, 'clarity': 7.0, 'fluency': 7.5}",en
sample-0790,phi-3-small-8k-instruct,gemini-1.5-pro-api-0514,1.0,0.5,"{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 9.0, 'completeness': 7.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 8.5, 'factuality': 6.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",ko
sample-0791,gemini-1.5-pro-api-0514,claude-3-haiku-20240307,0.5,0.0,"{'adherence': 7.5, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 6.5, 'helpfulness': 4.5, 'factuality': 9.0, 'completeness': 5.0, 'clarity': 8.0, 'fluency': 8.0}",ru
sample-0792,gemma-2-9b-it,gpt-3.5-turbo-0125,1.0,0.0,"{'adherence': 7.5, 'helpfulness': 7.0, 'factuality': 6.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 6.0, 'helpfulness': 5.0, 'factuality': 4.5, 'completeness': 4.5, 'clarity': 7.0, 'fluency': 7.0}",en
sample-0793,gemma-2-2b-it,llama-3-70b-instruct,0.0,0.0,"{'adherence': 7.0, 'helpfulness': 8.0, 'factuality': 7.5, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 2.5, 'helpfulness': 4.5, 'factuality': 7.5, 'completeness': 6.0, 'clarity': 7.0, 'fluency': 4.5}",ru
sample-0794,phi-3-small-8k-instruct,gemma-2-27b-it,1.0,0.5,"{'adherence': 4.0, 'helpfulness': 2.0, 'factuality': 2.0, 'completeness': 3.0, 'clarity': 2.0, 'fluency': 2.0}","{'adherence': 9.0, 'helpfulness': 7.0, 'factuality': 6.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",cs
sample-0795,gemini-1.5-pro-api-0514,claude-3-haiku-20240307,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 8.5, 'factuality': 8.5, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 4.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0796,phi-3-small-8k-instruct,gpt-3.5-turbo-0125,0.0,0.5,"{'adherence': 8.5, 'helpfulness': 8.0, 'factuality': 5.5, 'completeness': 9.0, 'clarity': 7.5, 'fluency': 6.5}","{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 8.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}",ru
sample-0797,gemma-2-9b-it,mixtral-8x7b-instruct-v0.1,1.0,1.0,"{'adherence': 4.5, 'helpfulness': 3.5, 'factuality': 2.5, 'completeness': 4.5, 'clarity': 7.0, 'fluency': 7.5}","{'adherence': 7.5, 'helpfulness': 7.0, 'factuality': 7.5, 'completeness': 7.0, 'clarity': 6.5, 'fluency': 6.5}",ar
sample-0798,claude-3-haiku-20240307,gemma-2-27b-it,0.5,0.0,"{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.5}","{'adherence': 6.0, 'helpfulness': 6.0, 'factuality': 7.0, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 7.5}",fr
